population,state_code,state,date
1838.0,AR,Arkansas,1952/01
1780.0,AR,Arkansas,1953/01
1734.0,AR,Arkansas,1954/01
1725.0,AR,Arkansas,1955/01
1704.0,AR,Arkansas,1956/01
1733.0,AR,Arkansas,1957/01
1726.0,AR,Arkansas,1958/01
1756.0,AR,Arkansas,1959/01
1789.0,AR,Arkansas,1960/01
1806.0,AR,Arkansas,1961/01
1853.0,AR,Arkansas,1962/01
1875.0,AR,Arkansas,1963/01
1897.0,AR,Arkansas,1964/01
1894.0,AR,Arkansas,1965/01
1899.0,AR,Arkansas,1966/01
1901.0,AR,Arkansas,1967/01
1902.0,AR,Arkansas,1968/01
1913.0,AR,Arkansas,1969/01
1923.322,AR,Arkansas,1970/01
1972.312,AR,Arkansas,1971/01
2018.638,AR,Arkansas,1972/01
2059.256,AR,Arkansas,1973/01
2101.403,AR,Arkansas,1974/01
2159.526,AR,Arkansas,1975/01
2170.161,AR,Arkansas,1976/01
2209.01,AR,Arkansas,1977/01
2243.127,AR,Arkansas,1978/01
2271.333,AR,Arkansas,1979/01
2288.738,AR,Arkansas,1980/01
2293.201,AR,Arkansas,1981/01
2294.257,AR,Arkansas,1982/01
2305.761,AR,Arkansas,1983/01
2319.768,AR,Arkansas,1984/01
2327.046,AR,Arkansas,1985/01
2331.984,AR,Arkansas,1986/01
2342.355,AR,Arkansas,1987/01
2342.656,AR,Arkansas,1988/01
2346.358,AR,Arkansas,1989/01
2354.343,AR,Arkansas,1990/01
2370.666,AR,Arkansas,1991/01
2394.098,AR,Arkansas,1992/01
2423.743,AR,Arkansas,1993/01
2450.605,AR,Arkansas,1994/01
2480.121,AR,Arkansas,1995/01
2504.858,AR,Arkansas,1996/01
2524.007,AR,Arkansas,1997/01
2538.202,AR,Arkansas,1998/01
2551.373,AR,Arkansas,1999/01
2678.588,AR,Arkansas,2000/01
2691.571,AR,Arkansas,2001/01
2705.927,AR,Arkansas,2002/01
2724.816,AR,Arkansas,2003/01
2749.686,AR,Arkansas,2004/01
2781.097,AR,Arkansas,2005/01
2821.761,AR,Arkansas,2006/01
2848.65,AR,Arkansas,2007/01
2874.554,AR,Arkansas,2008/01
2896.843,AR,Arkansas,2009/01
2921.998,AR,Arkansas,2010/01
2941.038,AR,Arkansas,2011/01
2952.876,AR,Arkansas,2012/01
2960.459,AR,Arkansas,2013/01
2968.759,AR,Arkansas,2014/01
2979.732,AR,Arkansas,2015/01
2991.815,AR,Arkansas,2016/01
3003.855,AR,Arkansas,2017/01
3012.161,AR,Arkansas,2018/01
3020.985,AR,Arkansas,2019/01
3014.546,AR,Arkansas,2020/01
3026.87,AR,Arkansas,2021/01
3047.704,AR,Arkansas,2022/01
3069.463,AR,Arkansas,2023/01
3088.354,AR,Arkansas,2024/01
1067.0,NE,Nebraska,1900/01
1078.0,NE,Nebraska,1901/01
1089.0,NE,Nebraska,1902/01
1104.0,NE,Nebraska,1903/01
1119.0,NE,Nebraska,1904/01
1129.0,NE,Nebraska,1905/01
1138.0,NE,Nebraska,1906/01
1149.0,NE,Nebraska,1907/01
1161.0,NE,Nebraska,1908/01
1177.0,NE,Nebraska,1909/01
1198.0,NE,Nebraska,1910/01
1216.0,NE,Nebraska,1911/01
1232.0,NE,Nebraska,1912/01
1246.0,NE,Nebraska,1913/01
1264.0,NE,Nebraska,1914/01
1272.0,NE,Nebraska,1915/01
1275.0,NE,Nebraska,1916/01
1285.0,NE,Nebraska,1917/01
1266.0,NE,Nebraska,1918/01
1290.0,NE,Nebraska,1919/01
1300.0,NE,Nebraska,1920/01
1309.0,NE,Nebraska,1921/01
1312.0,NE,Nebraska,1922/01
1321.0,NE,Nebraska,1923/01
1333.0,NE,Nebraska,1924/01
1343.0,NE,Nebraska,1925/01
1353.0,NE,Nebraska,1926/01
1365.0,NE,Nebraska,1927/01
1371.0,NE,Nebraska,1928/01
1375.0,NE,Nebraska,1929/01
1380.0,NE,Nebraska,1930/01
1384.0,NE,Nebraska,1931/01
1386.0,NE,Nebraska,1932/01
1385.0,NE,Nebraska,1933/01
1382.0,NE,Nebraska,1934/01
1375.0,NE,Nebraska,1935/01
1358.0,NE,Nebraska,1936/01
1339.0,NE,Nebraska,1937/01
1326.0,NE,Nebraska,1938/01
1318.0,NE,Nebraska,1939/01
1316.0,NE,Nebraska,1940/01
1272.0,NE,Nebraska,1941/01
1239.0,NE,Nebraska,1942/01
1241.0,NE,Nebraska,1943/01
1216.0,NE,Nebraska,1944/01
1211.0,NE,Nebraska,1945/01
1256.0,NE,Nebraska,1946/01
1265.0,NE,Nebraska,1947/01
1265.0,NE,Nebraska,1948/01
1302.0,NE,Nebraska,1949/01
1327.0,NE,Nebraska,1950/01
1316.0,NE,Nebraska,1951/01
1311.0,NE,Nebraska,1952/01
1318.0,NE,Nebraska,1953/01
1340.0,NE,Nebraska,1954/01
1374.0,NE,Nebraska,1955/01
1397.0,NE,Nebraska,1956/01
1394.0,NE,Nebraska,1957/01
1383.0,NE,Nebraska,1958/01
1397.0,NE,Nebraska,1959/01
1417.0,NE,Nebraska,1960/01
1446.0,NE,Nebraska,1961/01
1464.0,NE,Nebraska,1962/01
1476.0,NE,Nebraska,1963/01
1482.0,NE,Nebraska,1964/01
1471.0,NE,Nebraska,1965/01
1456.0,NE,Nebraska,1966/01
1457.0,NE,Nebraska,1967/01
1467.0,NE,Nebraska,1968/01
1474.0,NE,Nebraska,1969/01
1485.333,NE,Nebraska,1970/01
1504.604,NE,Nebraska,1971/01
1519.013,NE,Nebraska,1972/01
1529.567,NE,Nebraska,1973/01
1539.191,NE,Nebraska,1974/01
1543.117,NE,Nebraska,1975/01
1550.911,NE,Nebraska,1976/01
1556.842,NE,Nebraska,1977/01
1563.884,NE,Nebraska,1978/01
1567.344,NE,Nebraska,1979/01
1572.296,NE,Nebraska,1980/01
1578.515,NE,Nebraska,1981/01
1581.78,NE,Nebraska,1982/01
1584.293,NE,Nebraska,1983/01
1588.639,NE,Nebraska,1984/01
1584.664,NE,Nebraska,1985/01
1574.333,NE,Nebraska,1986/01
1566.547,NE,Nebraska,1987/01
1571.477,NE,Nebraska,1988/01
1574.864,NE,Nebraska,1989/01
1580.664,NE,Nebraska,1990/01
1590.805,NE,Nebraska,1991/01
1602.406,NE,Nebraska,1992/01
1612.149,NE,Nebraska,1993/01
1621.551,NE,Nebraska,1994/01
1635.142,NE,Nebraska,1995/01
1647.657,NE,Nebraska,1996/01
1656.042,NE,Nebraska,1997/01
1660.772,NE,Nebraska,1998/01
1666.028,NE,Nebraska,1999/01
1713.82,NE,Nebraska,2000/01
1719.836,NE,Nebraska,2001/01
1728.292,NE,Nebraska,2002/01
1738.643,NE,Nebraska,2003/01
1749.37,NE,Nebraska,2004/01
1761.497,NE,Nebraska,2005/01
1772.693,NE,Nebraska,2006/01
1783.44,NE,Nebraska,2007/01
1796.378,NE,Nebraska,2008/01
1812.683,NE,Nebraska,2009/01
1829.591,NE,Nebraska,2010/01
1840.914,NE,Nebraska,2011/01
1853.691,NE,Nebraska,2012/01
1865.813,NE,Nebraska,2013/01
1879.955,NE,Nebraska,2014/01
1892.059,NE,Nebraska,2015/01
1906.483,NE,Nebraska,2016/01
1916.998,NE,Nebraska,2017/01
1925.512,NE,Nebraska,2018/01
1932.571,NE,Nebraska,2019/01
1963.387,NE,Nebraska,2020/01
1964.537,NE,Nebraska,2021/01
1972.246,NE,Nebraska,2022/01
1987.864,NE,Nebraska,2023/01
2005.465,NE,Nebraska,2024/01
800.0,OK,Oklahoma,1900/01
916.0,OK,Oklahoma,1901/01
1027.0,OK,Oklahoma,1902/01
1118.0,OK,Oklahoma,1903/01
1200.0,OK,Oklahoma,1904/01
1277.0,OK,Oklahoma,1905/01
1349.0,OK,Oklahoma,1906/01
1414.0,OK,Oklahoma,1907/01
1498.0,OK,Oklahoma,1908/01
1585.0,OK,Oklahoma,1909/01
1671.0,OK,Oklahoma,1910/01
1714.0,OK,Oklahoma,1911/01
1737.0,OK,Oklahoma,1912/01
1777.0,OK,Oklahoma,1913/01
1824.0,OK,Oklahoma,1914/01
1860.0,OK,Oklahoma,1915/01
1907.0,OK,Oklahoma,1916/01
1960.0,OK,Oklahoma,1917/01
1969.0,OK,Oklahoma,1918/01
2003.0,OK,Oklahoma,1919/01
2055.0,OK,Oklahoma,1920/01
2108.0,OK,Oklahoma,1921/01
2140.0,OK,Oklahoma,1922/01
2159.0,OK,Oklahoma,1923/01
2179.0,OK,Oklahoma,1924/01
2216.0,OK,Oklahoma,1925/01
2256.0,OK,Oklahoma,1926/01
2306.0,OK,Oklahoma,1927/01
2344.0,OK,Oklahoma,1928/01
2372.0,OK,Oklahoma,1929/01
2401.0,OK,Oklahoma,1930/01
2403.0,OK,Oklahoma,1931/01
2394.0,OK,Oklahoma,1932/01
2392.0,OK,Oklahoma,1933/01
2391.0,OK,Oklahoma,1934/01
2386.0,OK,Oklahoma,1935/01
2365.0,OK,Oklahoma,1936/01
2334.0,OK,Oklahoma,1937/01
2324.0,OK,Oklahoma,1938/01
2333.0,OK,Oklahoma,1939/01
2325.0,OK,Oklahoma,1940/01
2262.0,OK,Oklahoma,1941/01
2215.0,OK,Oklahoma,1942/01
2205.0,OK,Oklahoma,1943/01
2043.0,OK,Oklahoma,1944/01
2028.0,OK,Oklahoma,1945/01
2128.0,OK,Oklahoma,1946/01
2133.0,OK,Oklahoma,1947/01
2089.0,OK,Oklahoma,1948/01
2105.0,OK,Oklahoma,1949/01
2229.0,OK,Oklahoma,1950/01
2210.0,OK,Oklahoma,1951/01
2219.0,OK,Oklahoma,1952/01
2182.0,OK,Oklahoma,1953/01
2209.0,OK,Oklahoma,1954/01
2250.0,OK,Oklahoma,1955/01
2273.0,OK,Oklahoma,1956/01
2282.0,OK,Oklahoma,1957/01
2267.0,OK,Oklahoma,1958/01
2289.0,OK,Oklahoma,1959/01
2336.0,OK,Oklahoma,1960/01
2380.0,OK,Oklahoma,1961/01
2427.0,OK,Oklahoma,1962/01
2439.0,OK,Oklahoma,1963/01
2446.0,OK,Oklahoma,1964/01
2440.0,OK,Oklahoma,1965/01
2454.0,OK,Oklahoma,1966/01
2489.0,OK,Oklahoma,1967/01
2503.0,OK,Oklahoma,1968/01
2535.0,OK,Oklahoma,1969/01
2559.463,OK,Oklahoma,1970/01
2618.601,OK,Oklahoma,1971/01
2658.646,OK,Oklahoma,1972/01
2695.931,OK,Oklahoma,1973/01
2734.768,OK,Oklahoma,1974/01
2774.683,OK,Oklahoma,1975/01
2826.815,OK,Oklahoma,1976/01
2870.014,OK,Oklahoma,1977/01
2917.336,OK,Oklahoma,1978/01
2975.31,OK,Oklahoma,1979/01
3040.758,OK,Oklahoma,1980/01
3096.164,OK,Oklahoma,1981/01
3206.123,OK,Oklahoma,1982/01
3290.402,OK,Oklahoma,1983/01
3285.533,OK,Oklahoma,1984/01
3271.332,OK,Oklahoma,1985/01
3252.735,OK,Oklahoma,1986/01
3210.122,OK,Oklahoma,1987/01
3167.057,OK,Oklahoma,1988/01
3150.307,OK,Oklahoma,1989/01
3147.105,OK,Oklahoma,1990/01
3166.471,OK,Oklahoma,1991/01
3204.174,OK,Oklahoma,1992/01
3228.829,OK,Oklahoma,1993/01
3246.119,OK,Oklahoma,1994/01
3265.547,OK,Oklahoma,1995/01
3289.634,OK,Oklahoma,1996/01
3314.259,OK,Oklahoma,1997/01
3339.478,OK,Oklahoma,1998/01
3358.044,OK,Oklahoma,1999/01
3454.365,OK,Oklahoma,2000/01
3467.1,OK,Oklahoma,2001/01
3489.08,OK,Oklahoma,2002/01
3504.892,OK,Oklahoma,2003/01
3525.233,OK,Oklahoma,2004/01
3548.597,OK,Oklahoma,2005/01
3594.09,OK,Oklahoma,2006/01
3634.349,OK,Oklahoma,2007/01
3668.976,OK,Oklahoma,2008/01
3717.572,OK,Oklahoma,2009/01
3760.014,OK,Oklahoma,2010/01
3788.824,OK,Oklahoma,2011/01
3819.32,OK,Oklahoma,2012/01
3853.891,OK,Oklahoma,2013/01
3879.187,OK,Oklahoma,2014/01
3910.518,OK,Oklahoma,2015/01
3928.143,OK,Oklahoma,2016/01
3933.602,OK,Oklahoma,2017/01
3943.488,OK,Oklahoma,2018/01
3960.676,OK,Oklahoma,2019/01
3965.415,OK,Oklahoma,2020/01
3992.238,OK,Oklahoma,2021/01
4026.229,OK,Oklahoma,2022/01
4063.882,OK,Oklahoma,2023/01
4095.393,OK,Oklahoma,2024/01
163.0,ID,Idaho,1900/01
176.0,ID,Idaho,1901/01
199.0,ID,Idaho,1902/01
216.0,ID,Idaho,1903/01
229.0,ID,Idaho,1904/01
246.0,ID,Idaho,1905/01
262.0,ID,Idaho,1906/01
277.0,ID,Idaho,1907/01
291.0,ID,Idaho,1908/01
311.0,ID,Idaho,1909/01
329.0,ID,Idaho,1910/01
343.0,ID,Idaho,1911/01
359.0,ID,Idaho,1912/01
371.0,ID,Idaho,1913/01
384.0,ID,Idaho,1914/01
394.0,ID,Idaho,1915/01
405.0,ID,Idaho,1916/01
413.0,ID,Idaho,1917/01
405.0,ID,Idaho,1918/01
424.0,ID,Idaho,1919/01
433.0,ID,Idaho,1920/01
435.0,ID,Idaho,1921/01
436.0,ID,Idaho,1922/01
436.0,ID,Idaho,1923/01
434.0,ID,Idaho,1924/01
436.0,ID,Idaho,1925/01
441.0,ID,Idaho,1926/01
447.0,ID,Idaho,1927/01
449.0,ID,Idaho,1928/01
447.0,ID,Idaho,1929/01
447.0,ID,Idaho,1930/01
454.0,ID,Idaho,1931/01
459.0,ID,Idaho,1932/01
464.0,ID,Idaho,1933/01
473.0,ID,Idaho,1934/01
481.0,ID,Idaho,1935/01
495.0,ID,Idaho,1936/01
507.0,ID,Idaho,1937/01
513.0,ID,Idaho,1938/01
521.0,ID,Idaho,1939/01
522.0,ID,Idaho,1940/01
501.0,ID,Idaho,1941/01
478.0,ID,Idaho,1942/01
500.0,ID,Idaho,1943/01
529.0,ID,Idaho,1944/01
507.0,ID,Idaho,1945/01
509.0,ID,Idaho,1946/01
522.0,ID,Idaho,1947/01
551.0,ID,Idaho,1948/01
570.0,ID,Idaho,1949/01
590.0,ID,Idaho,1950/01
589.0,ID,Idaho,1951/01
587.0,ID,Idaho,1952/01
596.0,ID,Idaho,1953/01
600.0,ID,Idaho,1954/01
618.0,ID,Idaho,1955/01
628.0,ID,Idaho,1956/01
642.0,ID,Idaho,1957/01
646.0,ID,Idaho,1958/01
657.0,ID,Idaho,1959/01
671.0,ID,Idaho,1960/01
684.0,ID,Idaho,1961/01
692.0,ID,Idaho,1962/01
683.0,ID,Idaho,1963/01
680.0,ID,Idaho,1964/01
686.0,ID,Idaho,1965/01
689.0,ID,Idaho,1966/01
688.0,ID,Idaho,1967/01
695.0,ID,Idaho,1968/01
707.0,ID,Idaho,1969/01
713.015,ID,Idaho,1970/01
738.753,ID,Idaho,1971/01
763.237,ID,Idaho,1972/01
782.074,ID,Idaho,1973/01
807.99,ID,Idaho,1974/01
831.982,ID,Idaho,1975/01
856.983,ID,Idaho,1976/01
883.469,ID,Idaho,1977/01
910.69,ID,Idaho,1978/01
932.627,ID,Idaho,1979/01
947.983,ID,Idaho,1980/01
962.204,ID,Idaho,1981/01
973.721,ID,Idaho,1982/01
981.869,ID,Idaho,1983/01
990.839,ID,Idaho,1984/01
994.051,ID,Idaho,1985/01
990.224,ID,Idaho,1986/01
984.997,ID,Idaho,1987/01
985.664,ID,Idaho,1988/01
994.416,ID,Idaho,1989/01
1011.882,ID,Idaho,1990/01
1038.915,ID,Idaho,1991/01
1066.49,ID,Idaho,1992/01
1101.204,ID,Idaho,1993/01
1135.459,ID,Idaho,1994/01
1165.0,ID,Idaho,1995/01
1187.706,ID,Idaho,1996/01
1210.638,ID,Idaho,1997/01
1230.923,ID,Idaho,1998/01
1251.7,ID,Idaho,1999/01
1299.43,ID,Idaho,2000/01
1319.962,ID,Idaho,2001/01
1340.372,ID,Idaho,2002/01
1363.38,ID,Idaho,2003/01
1391.802,ID,Idaho,2004/01
1428.241,ID,Idaho,2005/01
1468.669,ID,Idaho,2006/01
1505.105,ID,Idaho,2007/01
1534.32,ID,Idaho,2008/01
1554.439,ID,Idaho,2009/01
1570.819,ID,Idaho,2010/01
1584.272,ID,Idaho,2011/01
1595.91,ID,Idaho,2012/01
1612.053,ID,Idaho,2013/01
1632.248,ID,Idaho,2014/01
1652.495,ID,Idaho,2015/01
1684.036,ID,Idaho,2016/01
1719.745,ID,Idaho,2017/01
1752.074,ID,Idaho,2018/01
1789.06,ID,Idaho,2019/01
1849.415,ID,Idaho,2020/01
1904.848,ID,Idaho,2021/01
1944.299,ID,Idaho,2022/01
1971.122,ID,Idaho,2023/01
2001.619,ID,Idaho,2024/01
1384.0,LA,Louisiana,1900/01
1412.0,LA,Louisiana,1901/01
1440.0,LA,Louisiana,1902/01
1467.0,LA,Louisiana,1903/01
1495.0,LA,Louisiana,1904/01
1523.0,LA,Louisiana,1905/01
1551.0,LA,Louisiana,1906/01
1579.0,LA,Louisiana,1907/01
1607.0,LA,Louisiana,1908/01
1634.0,LA,Louisiana,1909/01
1667.0,LA,Louisiana,1910/01
1695.0,LA,Louisiana,1911/01
1709.0,LA,Louisiana,1912/01
1727.0,LA,Louisiana,1913/01
1740.0,LA,Louisiana,1914/01
1755.0,LA,Louisiana,1915/01
1799.0,LA,Louisiana,1916/01
1795.0,LA,Louisiana,1917/01
1746.0,LA,Louisiana,1918/01
1756.0,LA,Louisiana,1919/01
1813.0,LA,Louisiana,1920/01
1847.0,LA,Louisiana,1921/01
1871.0,LA,Louisiana,1922/01
1903.0,LA,Louisiana,1923/01
1939.0,LA,Louisiana,1924/01
1972.0,LA,Louisiana,1925/01
2005.0,LA,Louisiana,1926/01
2039.0,LA,Louisiana,1927/01
2064.0,LA,Louisiana,1928/01
2086.0,LA,Louisiana,1929/01
2105.0,LA,Louisiana,1930/01
2124.0,LA,Louisiana,1931/01
2155.0,LA,Louisiana,1932/01
2178.0,LA,Louisiana,1933/01
2202.0,LA,Louisiana,1934/01
2228.0,LA,Louisiana,1935/01
2246.0,LA,Louisiana,1936/01
2257.0,LA,Louisiana,1937/01
2285.0,LA,Louisiana,1938/01
2334.0,LA,Louisiana,1939/01
2370.0,LA,Louisiana,1940/01
2484.0,LA,Louisiana,1941/01
2546.0,LA,Louisiana,1942/01
2565.0,LA,Louisiana,1943/01
2508.0,LA,Louisiana,1944/01
2429.0,LA,Louisiana,1945/01
2556.0,LA,Louisiana,1946/01
2579.0,LA,Louisiana,1947/01
2596.0,LA,Louisiana,1948/01
2634.0,LA,Louisiana,1949/01
2697.0,LA,Louisiana,1950/01
2769.0,LA,Louisiana,1951/01
2842.0,LA,Louisiana,1952/01
2866.0,LA,Louisiana,1953/01
2883.0,LA,Louisiana,1954/01
2946.0,LA,Louisiana,1955/01
3032.0,LA,Louisiana,1956/01
3115.0,LA,Louisiana,1957/01
3155.0,LA,Louisiana,1958/01
3208.0,LA,Louisiana,1959/01
3260.0,LA,Louisiana,1960/01
3287.0,LA,Louisiana,1961/01
3345.0,LA,Louisiana,1962/01
3377.0,LA,Louisiana,1963/01
3446.0,LA,Louisiana,1964/01
3496.0,LA,Louisiana,1965/01
3550.0,LA,Louisiana,1966/01
3581.0,LA,Louisiana,1967/01
3603.0,LA,Louisiana,1968/01
3619.0,LA,Louisiana,1969/01
3644.637,LA,Louisiana,1970/01
3710.487,LA,Louisiana,1971/01
3761.646,LA,Louisiana,1972/01
3788.375,LA,Louisiana,1973/01
3820.109,LA,Louisiana,1974/01
3886.104,LA,Louisiana,1975/01
3950.605,LA,Louisiana,1976/01
4014.459,LA,Louisiana,1977/01
4068.579,LA,Louisiana,1978/01
4137.665,LA,Louisiana,1979/01
4223.101,LA,Louisiana,1980/01
4283.303,LA,Louisiana,1981/01
4352.608,LA,Louisiana,1982/01
4395.316,LA,Louisiana,1983/01
4400.477,LA,Louisiana,1984/01
4408.118,LA,Louisiana,1985/01
4406.919,LA,Louisiana,1986/01
4344.148,LA,Louisiana,1987/01
4288.863,LA,Louisiana,1988/01
4252.894,LA,Louisiana,1989/01
4219.179,LA,Louisiana,1990/01
4240.95,LA,Louisiana,1991/01
4270.849,LA,Louisiana,1992/01
4284.749,LA,Louisiana,1993/01
4306.5,LA,Louisiana,1994/01
4327.978,LA,Louisiana,1995/01
4338.763,LA,Louisiana,1996/01
4351.39,LA,Louisiana,1997/01
4362.758,LA,Louisiana,1998/01
4372.035,LA,Louisiana,1999/01
4471.885,LA,Louisiana,2000/01
4477.875,LA,Louisiana,2001/01
4497.267,LA,Louisiana,2002/01
4521.042,LA,Louisiana,2003/01
4552.238,LA,Louisiana,2004/01
4576.628,LA,Louisiana,2005/01
4302.665,LA,Louisiana,2006/01
4375.581,LA,Louisiana,2007/01
4435.586,LA,Louisiana,2008/01
4491.648,LA,Louisiana,2009/01
4544.635,LA,Louisiana,2010/01
4576.244,LA,Louisiana,2011/01
4602.067,LA,Louisiana,2012/01
4626.04,LA,Louisiana,2013/01
4645.938,LA,Louisiana,2014/01
4666.998,LA,Louisiana,2015/01
4681.346,LA,Louisiana,2016/01
4673.673,LA,Louisiana,2017/01
4664.45,LA,Louisiana,2018/01
4658.285,LA,Louisiana,2019/01
4652.301,LA,Louisiana,2020/01
4627.971,LA,Louisiana,2021/01
4593.687,LA,Louisiana,2022/01
4588.071,LA,Louisiana,2023/01
4597.74,LA,Louisiana,2024/01
3108.0,MO,Missouri,1900/01
3128.0,MO,Missouri,1901/01
3147.0,MO,Missouri,1902/01
3166.0,MO,Missouri,1903/01
3185.0,MO,Missouri,1904/01
3204.0,MO,Missouri,1905/01
3223.0,MO,Missouri,1906/01
3242.0,MO,Missouri,1907/01
3260.0,MO,Missouri,1908/01
3279.0,MO,Missouri,1909/01
3301.0,MO,Missouri,1910/01
3317.0,MO,Missouri,1911/01
3344.0,MO,Missouri,1912/01
3409.0,MO,Missouri,1913/01
3467.0,MO,Missouri,1914/01
3492.0,MO,Missouri,1915/01
3527.0,MO,Missouri,1916/01
3470.0,MO,Missouri,1917/01
3325.0,MO,Missouri,1918/01
3371.0,MO,Missouri,1919/01
3404.0,MO,Missouri,1920/01
3429.0,MO,Missouri,1921/01
3437.0,MO,Missouri,1922/01
3454.0,MO,Missouri,1923/01
3508.0,MO,Missouri,1924/01
3526.0,MO,Missouri,1925/01
3556.0,MO,Missouri,1926/01
3576.0,MO,Missouri,1927/01
3601.0,MO,Missouri,1928/01
3622.0,MO,Missouri,1929/01
3646.0,MO,Missouri,1930/01
3711.0,MO,Missouri,1931/01
3746.0,MO,Missouri,1932/01
3773.0,MO,Missouri,1933/01
3784.0,MO,Missouri,1934/01
3798.0,MO,Missouri,1935/01
3801.0,MO,Missouri,1936/01
3794.0,MO,Missouri,1937/01
3781.0,MO,Missouri,1938/01
3783.0,MO,Missouri,1939/01
3786.0,MO,Missouri,1940/01
3811.0,MO,Missouri,1941/01
3829.0,MO,Missouri,1942/01
3705.0,MO,Missouri,1943/01
3560.0,MO,Missouri,1944/01
3516.0,MO,Missouri,1945/01
3746.0,MO,Missouri,1946/01
3845.0,MO,Missouri,1947/01
3844.0,MO,Missouri,1948/01
3882.0,MO,Missouri,1949/01
3964.0,MO,Missouri,1950/01
4015.0,MO,Missouri,1951/01
3972.0,MO,Missouri,1952/01
4020.0,MO,Missouri,1953/01
4066.0,MO,Missouri,1954/01
4134.0,MO,Missouri,1955/01
4163.0,MO,Missouri,1956/01
4189.0,MO,Missouri,1957/01
4186.0,MO,Missouri,1958/01
4258.0,MO,Missouri,1959/01
4326.0,MO,Missouri,1960/01
4349.0,MO,Missouri,1961/01
4357.0,MO,Missouri,1962/01
4392.0,MO,Missouri,1963/01
4442.0,MO,Missouri,1964/01
4467.0,MO,Missouri,1965/01
4523.0,MO,Missouri,1966/01
4539.0,MO,Missouri,1967/01
4568.0,MO,Missouri,1968/01
4640.0,MO,Missouri,1969/01
4677.623,MO,Missouri,1970/01
4725.764,MO,Missouri,1971/01
4758.78,MO,Missouri,1972/01
4782.645,MO,Missouri,1973/01
4795.93,MO,Missouri,1974/01
4808.308,MO,Missouri,1975/01
4839.029,MO,Missouri,1976/01
4863.173,MO,Missouri,1977/01
4889.399,MO,Missouri,1978/01
4912.43,MO,Missouri,1979/01
4921.966,MO,Missouri,1980/01
4932.064,MO,Missouri,1981/01
4929.451,MO,Missouri,1982/01
4943.733,MO,Missouri,1983/01
4975.278,MO,Missouri,1984/01
5000.268,MO,Missouri,1985/01
5023.068,MO,Missouri,1986/01
5056.696,MO,Missouri,1987/01
5081.736,MO,Missouri,1988/01
5095.83,MO,Missouri,1989/01
5126.37,MO,Missouri,1990/01
5157.77,MO,Missouri,1991/01
5193.686,MO,Missouri,1992/01
5237.757,MO,Missouri,1993/01
5281.206,MO,Missouri,1994/01
5324.61,MO,Missouri,1995/01
5367.888,MO,Missouri,1996/01
5407.113,MO,Missouri,1997/01
5437.562,MO,Missouri,1998/01
5468.338,MO,Missouri,1999/01
5607.285,MO,Missouri,2000/01
5641.142,MO,Missouri,2001/01
5674.825,MO,Missouri,2002/01
5709.403,MO,Missouri,2003/01
5747.741,MO,Missouri,2004/01
5790.3,MO,Missouri,2005/01
5842.704,MO,Missouri,2006/01
5887.612,MO,Missouri,2007/01
5923.916,MO,Missouri,2008/01
5961.088,MO,Missouri,2009/01
5996.089,MO,Missouri,2010/01
6011.182,MO,Missouri,2011/01
6026.027,MO,Missouri,2012/01
6042.989,MO,Missouri,2013/01
6059.13,MO,Missouri,2014/01
6075.411,MO,Missouri,2015/01
6091.384,MO,Missouri,2016/01
6111.382,MO,Missouri,2017/01
6125.986,MO,Missouri,2018/01
6140.475,MO,Missouri,2019/01
6154.744,MO,Missouri,2020/01
6171.374,MO,Missouri,2021/01
6179.414,MO,Missouri,2022/01
6208.038,MO,Missouri,2023/01
6245.466,MO,Missouri,2024/01
2788.0,MA,Massachusetts,1900/01
2794.0,MA,Massachusetts,1901/01
2856.0,MA,Massachusetts,1902/01
2924.0,MA,Massachusetts,1903/01
2969.0,MA,Massachusetts,1904/01
3018.0,MA,Massachusetts,1905/01
3107.0,MA,Massachusetts,1906/01
3183.0,MA,Massachusetts,1907/01
3251.0,MA,Massachusetts,1908/01
3316.0,MA,Massachusetts,1909/01
3365.0,MA,Massachusetts,1910/01
3383.0,MA,Massachusetts,1911/01
3440.0,MA,Massachusetts,1912/01
3534.0,MA,Massachusetts,1913/01
3636.0,MA,Massachusetts,1914/01
3705.0,MA,Massachusetts,1915/01
3726.0,MA,Massachusetts,1916/01
3738.0,MA,Massachusetts,1917/01
3695.0,MA,Massachusetts,1918/01
3785.0,MA,Massachusetts,1919/01
3882.0,MA,Massachusetts,1920/01
3951.0,MA,Massachusetts,1921/01
4010.0,MA,Massachusetts,1922/01
4057.0,MA,Massachusetts,1923/01
4102.0,MA,Massachusetts,1924/01
4154.0,MA,Massachusetts,1925/01
4194.0,MA,Massachusetts,1926/01
4223.0,MA,Massachusetts,1927/01
4217.0,MA,Massachusetts,1928/01
4229.0,MA,Massachusetts,1929/01
4250.0,MA,Massachusetts,1930/01
4248.0,MA,Massachusetts,1931/01
4259.0,MA,Massachusetts,1932/01
4282.0,MA,Massachusetts,1933/01
4305.0,MA,Massachusetts,1934/01
4343.0,MA,Massachusetts,1935/01
4355.0,MA,Massachusetts,1936/01
4358.0,MA,Massachusetts,1937/01
4365.0,MA,Massachusetts,1938/01
4347.0,MA,Massachusetts,1939/01
4318.0,MA,Massachusetts,1940/01
4389.0,MA,Massachusetts,1941/01
4370.0,MA,Massachusetts,1942/01
4257.0,MA,Massachusetts,1943/01
4192.0,MA,Massachusetts,1944/01
4201.0,MA,Massachusetts,1945/01
4494.0,MA,Massachusetts,1946/01
